repository,pr_number,title,state,merged_at,created_at,closed_at,author,url,additions,deletions,changed_files
geekcomputers/Python,2799,Add palindrome checker script ,closed,2025-07-24T11:52:07Z,2025-07-23T17:22:52Z,2025-07-24T11:52:07Z,TharunBR,https://github.com/geekcomputers/Python/pull/2799,,,
geekcomputers/Python,2798,Bump openai from 1.97.0 to 1.97.1,closed,2025-07-23T11:32:49Z,2025-07-22T18:15:22Z,2025-07-23T11:32:49Z,dependabot[bot],https://github.com/geekcomputers/Python/pull/2798,,,
geekcomputers/Python,2797,Added random password generator python script,closed,2025-07-23T11:32:30Z,2025-07-22T13:31:10Z,2025-07-23T11:32:30Z,Keshavraj52,https://github.com/geekcomputers/Python/pull/2797,,,
geekcomputers/Python,2795,Bump ccxt from 4.4.94 to 4.4.95,closed,2025-07-19T09:30:41Z,2025-07-18T18:48:06Z,2025-07-19T09:30:41Z,dependabot[bot],https://github.com/geekcomputers/Python/pull/2795,,,
geekcomputers/Python,2794,Bump firebase-admin from 6.9.0 to 7.0.0,closed,2025-07-19T09:29:58Z,2025-07-17T18:06:57Z,2025-07-19T09:29:58Z,dependabot[bot],https://github.com/geekcomputers/Python/pull/2794,,,
geekcomputers/Python,2791,Bump openai from 1.96.0 to 1.97.0,closed,2025-07-19T09:29:37Z,2025-07-16T19:07:25Z,2025-07-19T09:29:37Z,dependabot[bot],https://github.com/geekcomputers/Python/pull/2791,,,
geekcomputers/Python,2796,fix bugs and fix ruff and workflows,closed,,2025-07-19T07:21:24Z,2025-07-19T08:21:31Z,lighting9999,https://github.com/geekcomputers/Python/pull/2796,,,
geekcomputers/Python,2788,Bump openai from 1.95.1 to 1.96.0,closed,2025-07-16T08:02:44Z,2025-07-15T18:22:02Z,2025-07-16T08:02:44Z,dependabot[bot],https://github.com/geekcomputers/Python/pull/2788,,,
geekcomputers/Python,2787,Bump solara from 1.50.0 to 1.50.1,closed,2025-07-16T08:02:27Z,2025-07-15T18:21:58Z,2025-07-16T08:02:27Z,dependabot[bot],https://github.com/geekcomputers/Python/pull/2787,,,
jax-ml/jax,32486,[jax] Explicitly declare ones as jnp.float32,closed,2025-10-09T20:37:01Z,2025-10-09T18:28:09Z,2025-10-09T20:37:01Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32486,,,
jax-ml/jax,32478,Add an API for defining a new hijax primitive in terms of expand/fwd/bwd/batch,closed,2025-10-09T20:22:45Z,2025-10-09T16:07:37Z,2025-10-09T20:22:45Z,dougalm,https://github.com/jax-ml/jax/pull/32478,,,
jax-ml/jax,32280,Delete `vtile` since it's unused and seems like a xmap remnant,closed,,2025-10-02T02:37:20Z,2025-10-09T20:00:49Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32280,,,
jax-ml/jax,32491,Fix typo in Cholesky decomposition docstring,closed,2025-10-09T20:00:21Z,2025-10-09T19:33:55Z,2025-10-09T20:00:21Z,johannahaffner,https://github.com/jax-ml/jax/pull/32491,,,
jax-ml/jax,32483,Remove CuDNN version checks that are always true.,closed,2025-10-09T19:47:26Z,2025-10-09T18:14:16Z,2025-10-09T19:47:27Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32483,,,
jax-ml/jax,32395,[Mosaic] Fix the usage of interleaved packing/unpacking to align with the semantics in tpu.td.,closed,,2025-10-06T23:40:03Z,2025-10-09T19:34:00Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32395,,,
jax-ml/jax,32274,Convert IFRT's kString dtype to NumPy's variable length string dtype.,closed,,2025-10-01T23:58:32Z,2025-10-09T19:23:48Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32274,,,
jax-ml/jax,32481,Avoid putting const arrays in kwargs of custom_fusion_p.bind.,closed,2025-10-09T19:23:31Z,2025-10-09T17:25:31Z,2025-10-09T19:23:32Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32481,,,
jax-ml/jax,32219,Small cleanups in mlir.py.,closed,2025-10-09T18:47:34Z,2025-09-30T18:33:39Z,2025-10-09T18:47:34Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32219,,,
jax-ml/jax,32482,Disables ann_test.py on tsan TPU because of timeouts.,closed,2025-10-09T17:51:20Z,2025-10-09T17:36:55Z,2025-10-09T17:51:20Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32482,,,
jax-ml/jax,32287,[jaxlib] Generate .pyi files for the _jax extension via nanobind's stubgen,closed,2025-10-09T17:46:01Z,2025-10-02T11:34:55Z,2025-10-09T17:46:01Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32287,,,
jax-ml/jax,32457,Include a sequence number when dumping jaxprs. If two functions have the same name we may overwrite jaxprs with later ones.,closed,2025-10-09T17:43:22Z,2025-10-08T19:02:14Z,2025-10-09T17:43:22Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32457,,,
jax-ml/jax,32480,Skip primitives without a defined roofline rule.,closed,2025-10-09T17:21:23Z,2025-10-09T17:02:54Z,2025-10-09T17:21:24Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32480,,,
jax-ml/jax,32462,Replace HashableDict in ffi.py with FrozenDict,closed,,2025-10-09T03:12:26Z,2025-10-09T15:57:40Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32462,,,
jax-ml/jax,32475,"[pmap] Update documentation links from ""deprecate"" to ""migrate"".",closed,2025-10-09T15:52:09Z,2025-10-09T14:58:40Z,2025-10-09T15:52:09Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32475,,,
jax-ml/jax,32110,Update `rules_ml_toolchain` to a newer version with SYCL/ONEAPI hermetic build support.,closed,,2025-09-25T18:13:24Z,2025-10-09T15:46:31Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32110,,,
jax-ml/jax,32459,jnp.round: correctly handle large decimals,closed,2025-10-09T15:27:16Z,2025-10-08T21:21:26Z,2025-10-09T15:27:16Z,jakevdp,https://github.com/jax-ml/jax/pull/32459,,,
jax-ml/jax,32461,Drop TPU c_api bazel tests.,closed,2025-10-09T15:46:08Z,2025-10-09T02:12:37Z,2025-10-09T15:46:09Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32461,,,
jax-ml/jax,32263,Expose `get_concrete_mesh` to users through `jax.sharding`.,closed,,2025-10-01T17:47:46Z,2025-10-09T14:07:44Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32263,,,
jax-ml/jax,32472,Include contextlib.__file__'s directory in the list of standard library locations.,closed,2025-10-09T14:07:14Z,2025-10-09T13:40:03Z,2025-10-09T14:07:14Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32472,,,
jax-ml/jax,31663,[pallas:mosaic_gpu] Sketched a decorator exposing Pallas Mosaic GPU kernels to PyTorch,closed,2025-10-09T11:01:31Z,2025-09-09T13:18:42Z,2025-10-09T11:01:31Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/31663,,,
jax-ml/jax,32464,[pallas] Support `int4` in `pl.dot`.,closed,2025-10-09T09:41:24Z,2025-10-09T09:08:19Z,2025-10-09T09:41:24Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32464,,,
jax-ml/jax,31625,Enhance TPU Matmul RHS transpose fusion to handle intervening slices.,closed,2025-10-09T04:11:41Z,2025-09-08T07:37:24Z,2025-10-09T04:11:41Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/31625,,,
jax-ml/jax,32454,Clarify `optimization_barrier` usage in docstring.,closed,2025-10-09T02:57:54Z,2025-10-08T18:26:18Z,2025-10-09T02:57:54Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32454,,,
jax-ml/jax,32217,[Mosaic TPU] Emulate fp4 matmul on TPU 7x.,closed,2025-10-09T00:18:17Z,2025-09-30T17:18:53Z,2025-10-09T00:18:17Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32217,,,
jax-ml/jax,31947,[Mosaic] Add a new kernel-wide compiler flag `shape_invariant_numerics` to pallas/mosaic. Default is false.,closed,2025-10-08T23:48:43Z,2025-09-19T04:38:22Z,2025-10-08T23:48:43Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/31947,,,
jax-ml/jax,32435,Use `ifrt::LoadedExecutable::GetHumanReadableProgramText()` to implement `Executable.as_text()`.,closed,,2025-10-08T00:32:40Z,2025-10-08T20:50:18Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32435,,,
jax-ml/jax,32407,[Pallas:MGPU] Expose WGMMA upcast layouts to Pallas MGPU,closed,2025-10-08T20:39:23Z,2025-10-07T14:08:03Z,2025-10-08T20:39:23Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32407,,,
jax-ml/jax,32265,Expose system memory buffer size for PM Sampling,closed,2025-10-08T20:03:53Z,2025-10-01T18:24:06Z,2025-10-08T20:03:53Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32265,,,
jax-ml/jax,32448,[pallas:sc] Fixed calls to `api_util.debug_info`,closed,2025-10-08T19:48:57Z,2025-10-08T14:01:52Z,2025-10-08T19:48:57Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32448,,,
jax-ml/jax,32451,Fix usage of hermetic tar and xz tools on aarch64 machines.,closed,2025-10-08T19:42:56Z,2025-10-08T16:07:36Z,2025-10-08T19:42:56Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32451,,,
jax-ml/jax,32438,[mutable-arrays] handle `reverse` in scan discharge rule,closed,2025-10-08T19:38:25Z,2025-10-08T01:16:02Z,2025-10-08T19:38:25Z,mattjj,https://github.com/jax-ml/jax/pull/32438,,,
jax-ml/jax,32455,Make a xla_metadata_call_p higher order primitive deduping what `scheduling_group_p` and `fused_p` did.,closed,2025-10-08T19:24:19Z,2025-10-08T18:34:39Z,2025-10-08T19:24:19Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32455,,,
jax-ml/jax,32415,Update BUILD dependencies for `pjrt_c_api_client`.,closed,2025-10-08T19:06:26Z,2025-10-07T17:32:15Z,2025-10-08T19:06:26Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32415,,,
jax-ml/jax,32453,Update bug# for failing pallas test.,closed,2025-10-08T17:40:26Z,2025-10-08T17:17:58Z,2025-10-08T17:40:26Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32453,,,
jax-ml/jax,32344,Update JAX `get_tfrt_cpu_client` to use `GetPjRtCpuClient` directly.,closed,2025-10-08T17:06:32Z,2025-10-03T21:32:05Z,2025-10-08T17:06:32Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32344,,,
jax-ml/jax,32441,"[mutable-arrays] make isinstance(ref, jax.Ref) work",closed,2025-10-08T05:35:36Z,2025-10-08T04:57:41Z,2025-10-08T05:35:36Z,mattjj,https://github.com/jax-ml/jax/pull/32441,,,
jax-ml/jax,32450,Don't drop existing errors while a dlpack capsule is being destroyed.,closed,2025-10-08T16:16:56Z,2025-10-08T15:43:09Z,2025-10-08T16:16:56Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32450,,,
jax-ml/jax,32295,[Mosaic TPU] Add limited support for third/second minor transposes of packed types,closed,2025-10-08T15:47:20Z,2025-10-02T14:33:04Z,2025-10-08T15:47:20Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32295,,,
jax-ml/jax,32449,Error if a reentrant call is made to a weakref_lru_cache.,closed,2025-10-08T15:40:35Z,2025-10-08T15:23:14Z,2025-10-08T15:40:35Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32449,,,
jax-ml/jax,32447,[Mosaic GPU][NFC] Simplify profiler logic using `memref_slice` utility.,closed,2025-10-08T14:59:18Z,2025-10-08T13:50:46Z,2025-10-08T14:59:18Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32447,,,
jax-ml/jax,32424,Add `pl.tpu.set_tpu_interpret_mode` to globally set TPU interpret mode.,closed,2025-10-08T14:15:27Z,2025-10-07T20:22:12Z,2025-10-08T14:15:27Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32424,,,
jax-ml/jax,32369,[Mosaic GPU] Add more extensive profiler test.,closed,2025-10-08T12:56:36Z,2025-10-06T12:02:56Z,2025-10-08T12:56:36Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32369,,,
jax-ml/jax,32122,[Mosaic] Expand `arith.select` canonicalization,closed,,2025-09-25T21:42:14Z,2025-10-08T12:18:29Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32122,,,
jax-ml/jax,32381,[Mosaic TPU] Improve the layouts used in the load+reshape fusion,closed,2025-10-08T09:55:10Z,2025-10-06T15:31:06Z,2025-10-08T09:55:10Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32381,,,
jax-ml/jax,32436,"Before sharding-in-types, the type of a Jacobian matrix came from concatenating the output and input types of the function being differentiated. For example, terms of shapes alone and setting aside pytrees, a function with signature `f32[a, b] -> f32[c, d]` has Jacobian matrix of shape `f32[c, d, a, b]`. ",closed,2025-10-08T05:16:34Z,2025-10-08T00:57:36Z,2025-10-08T05:16:34Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32436,,,
jax-ml/jax,32440,"[mutable-arrays] add jax.freeze, alias for jax.ref.freeze",closed,2025-10-08T04:55:29Z,2025-10-08T04:34:56Z,2025-10-08T04:55:29Z,mattjj,https://github.com/jax-ml/jax/pull/32440,,,
jax-ml/jax,32437,Use triple overloads of TargetRegistry functions,closed,2025-10-08T03:39:19Z,2025-10-08T01:03:37Z,2025-10-08T03:39:19Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32437,,,
jax-ml/jax,32429,Add jax.enable_x64 and deprecate jax.experimental aliases,closed,2025-10-08T01:47:46Z,2025-10-07T22:18:58Z,2025-10-08T01:47:46Z,jakevdp,https://github.com/jax-ml/jax/pull/32429,,,
jax-ml/jax,32161,Use triple overloads of TargetRegistry functions,closed,,2025-09-28T02:31:59Z,2025-10-08T01:04:19Z,boomanaiden154,https://github.com/jax-ml/jax/pull/32161,,,
jax-ml/jax,32434,[mutable-arrays] fix indexing of effects in pjit typecheck,closed,2025-10-08T00:58:13Z,2025-10-08T00:13:36Z,2025-10-08T00:58:13Z,mattjj,https://github.com/jax-ml/jax/pull/32434,,,
jax-ml/jax,32396,Add hermetic `tar` and `xz` tools for extracting `.tar` and `.tar.xz` archives.,closed,2025-10-08T00:52:34Z,2025-10-07T01:37:21Z,2025-10-08T00:52:34Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32396,,,
jax-ml/jax,32386,Bump hypothesis from 6.138.16 to 6.140.3,closed,,2025-10-06T17:08:14Z,2025-10-08T00:36:59Z,dependabot[bot],https://github.com/jax-ml/jax/pull/32386,,,
jax-ml/jax,32385,Bump fonttools from 4.59.2 to 4.60.1,closed,,2025-10-06T17:06:22Z,2025-10-08T00:36:55Z,dependabot[bot],https://github.com/jax-ml/jax/pull/32385,,,
jax-ml/jax,32421,Change python 3.13 to 3.14 in Bazel presubmit jobs.,closed,2025-10-08T00:35:35Z,2025-10-07T18:59:47Z,2025-10-08T00:35:35Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32421,,,
jax-ml/jax,32433,Add `mosaic-gpu-plugin` to the build script,closed,2025-10-08T00:17:30Z,2025-10-07T23:50:32Z,2025-10-08T00:17:30Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32433,,,
jax-ml/jax,32432,don't use defvectorized for dce_sink batcher,closed,2025-10-08T00:04:45Z,2025-10-07T23:47:17Z,2025-10-08T00:04:45Z,mattjj,https://github.com/jax-ml/jax/pull/32432,,,
jax-ml/jax,32361,"Fix an exception in formatting an effects error message, caused by not providing debug info to the Jaxpr constructor.",closed,2025-10-08T00:12:08Z,2025-10-06T09:11:30Z,2025-10-08T00:12:08Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32361,,,
jax-ml/jax,32422,[JAX] Support method specialization in colocated Python,closed,2025-10-07T23:56:12Z,2025-10-07T19:39:35Z,2025-10-07T23:56:12Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32422,,,
jax-ml/jax,32420,[Jax] Add decorator support to `set_xla_metadata`.,closed,2025-10-07T23:37:26Z,2025-10-07T18:22:02Z,2025-10-07T23:37:26Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32420,,,
jax-ml/jax,32418,Temporary disable some failing `gpu_b200` tests,closed,2025-10-07T22:25:57Z,2025-10-07T18:08:03Z,2025-10-07T22:25:57Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32418,,,
jax-ml/jax,32427,`out_sharding` can be None for some primitives like `rng_bit_generator_p`.,closed,2025-10-07T22:20:22Z,2025-10-07T21:52:00Z,2025-10-07T22:20:22Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32427,,,
jax-ml/jax,32403,[pjrt] Do not ignore `shape` layout in `CommonPjRtClient::CreateViewOfDeviceBuffer`,closed,,2025-10-07T11:36:38Z,2025-10-07T21:42:34Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32403,,,
jax-ml/jax,32406,[jaxlib] Revived `PyTreeDef::FromNodeDataAndChildren`,closed,2025-10-07T20:39:56Z,2025-10-07T14:02:06Z,2025-10-07T20:39:56Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32406,,,
jax-ml/jax,32414,lax.acosh: express gradient using x^2-1 directly.,closed,2025-10-07T20:04:06Z,2025-10-07T16:56:15Z,2025-10-07T20:04:06Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32414,,,
jax-ml/jax,32417,Disable test that is breaking presubmits.,closed,2025-10-07T18:21:20Z,2025-10-07T18:07:26Z,2025-10-07T18:21:20Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32417,,,
jax-ml/jax,32413,[pmap] Add note in `jax.pmap` documentation pointing to migration docs.,closed,2025-10-07T18:07:24Z,2025-10-07T15:42:35Z,2025-10-07T18:07:24Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32413,,,
jax-ml/jax,32409,Add an impl rule to empty2. Fixes https://github.com/jax-ml/jax/issues/32404,closed,,2025-10-07T14:45:38Z,2025-10-07T15:28:47Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32409,,,
jax-ml/jax,32405,[Pallas:MGPU][NFC] Consistently use `self.kernel` instead of `plgpu.kernel` in tests.,closed,2025-10-07T14:50:38Z,2025-10-07T13:52:57Z,2025-10-07T14:50:39Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32405,,,
jax-ml/jax,32388,[pallas:mosaic_gpu] Allowed `scratch_shapes=` to be a mapping in `plgpu.kernel`,closed,2025-10-07T14:41:02Z,2025-10-06T17:59:35Z,2025-10-07T14:41:02Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32388,,,
jax-ml/jax,32401,[pallas:mgpu] Fix error message for debug_print in wg semantics.,closed,2025-10-07T07:40:09Z,2025-10-07T07:21:38Z,2025-10-07T07:40:09Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32401,,,
jax-ml/jax,32394,[TransferServer]: Allow resetting all outstanding buffer awaits and requests for buffers (sets,closed,,2025-10-06T23:30:24Z,2025-10-07T00:45:06Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32394,,,
jax-ml/jax,32392,Slightly tweak a test tolerance to avoid a test failure for gradients of acosh.,closed,2025-10-07T00:20:31Z,2025-10-06T22:18:41Z,2025-10-07T00:20:31Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32392,,,
jax-ml/jax,32383,Exclude tensorflow py_dep on free-threading and 3.14 builds,closed,2025-10-07T00:06:12Z,2025-10-06T16:20:44Z,2025-10-07T00:06:12Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32383,,,
jax-ml/jax,32332,"[Mosaic TPU][relayout] Mask bitwidth change with any change of tiling, offset and implicit_dim",closed,2025-10-06T23:55:01Z,2025-10-03T08:34:59Z,2025-10-06T23:55:02Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32332,,,
jax-ml/jax,32271,[JAX] Make colocated Python's serialization pickle each common object only once,closed,2025-10-06T20:55:59Z,2025-10-01T22:56:32Z,2025-10-06T20:55:59Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32271,,,
jax-ml/jax,32390,BUILD cleanup.,closed,2025-10-06T20:12:01Z,2025-10-06T18:18:26Z,2025-10-06T20:12:01Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32390,,,
jax-ml/jax,32391,jax.scipy.special: improve errors for unsupported complex input,closed,2025-10-06T19:54:31Z,2025-10-06T19:25:07Z,2025-10-06T19:54:31Z,jakevdp,https://github.com/jax-ml/jax/pull/32391,,,
jax-ml/jax,31661,Add shardy_mpmd extensions to jaxlib,closed,2025-10-06T19:41:28Z,2025-09-09T10:41:54Z,2025-10-06T19:41:28Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/31661,,,
jax-ml/jax,32320,[Pallas] Add HiType support for pallas_call,closed,2025-10-06T19:37:38Z,2025-10-03T00:09:01Z,2025-10-06T19:37:39Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32320,,,
jax-ml/jax,32269,Add support for GCS paths in jax.collect_profile,closed,2025-10-06T18:44:01Z,2025-10-01T20:41:52Z,2025-10-06T18:44:01Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32269,,,
jax-ml/jax,32315,Use slice instead of iota for simple cases of vmap over Refs.,closed,2025-10-06T18:42:23Z,2025-10-02T21:26:16Z,2025-10-06T18:42:23Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32315,,,
jax-ml/jax,32355,"multihost_utils.assert_equal should all-gather instead of broadcast so that all processes fail if elements are different on any processes. Before this change, process 0 always passed while other processes failed which was not ideal.",closed,2025-10-06T18:19:22Z,2025-10-05T07:41:49Z,2025-10-06T18:19:22Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32355,,,
jax-ml/jax,32356,process_allgather should work under set_mesh,closed,2025-10-06T18:15:20Z,2025-10-05T08:13:38Z,2025-10-06T18:15:20Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32356,,,
jax-ml/jax,32340,jnp.setdiff1d: handle non-1D inputs with assume_unique=True,closed,2025-10-06T17:51:02Z,2025-10-03T16:17:39Z,2025-10-06T17:51:02Z,jakevdp,https://github.com/jax-ml/jax/pull/32340,,,
jax-ml/jax,32384,Remove explicit opt-in lists for multi-TPU tests. Tag tests multiaccelerator instead.,closed,2025-10-06T17:54:00Z,2025-10-06T16:48:53Z,2025-10-06T17:54:00Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32384,,,
jax-ml/jax,32188,Bump hypothesis from 6.138.16 to 6.140.2,closed,,2025-09-29T21:36:17Z,2025-10-06T17:08:19Z,dependabot[bot],https://github.com/jax-ml/jax/pull/32188,,,
jax-ml/jax,32012,Bump fonttools from 4.59.2 to 4.60.0,closed,,2025-09-22T17:30:09Z,2025-10-06T17:06:28Z,dependabot[bot],https://github.com/jax-ml/jax/pull/32012,,,
jax-ml/jax,32382,Add convert_element_type + unreduced support. We just forward unreduced from operand to output,closed,2025-10-06T16:45:58Z,2025-10-06T16:08:40Z,2025-10-06T16:45:58Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32382,,,
jax-ml/jax,32379,Attempting to turn on memories_tests for GPU again after fixes.,closed,2025-10-06T16:44:10Z,2025-10-06T15:20:42Z,2025-10-06T16:44:11Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32379,,,
jax-ml/jax,32380,Fix ruff lint checks.,closed,2025-10-06T16:14:00Z,2025-10-06T15:22:56Z,2025-10-06T16:14:00Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32380,,,
jax-ml/jax,32378,Remove explicit opt-ins for specific multiple accelerator configurations.,closed,2025-10-06T16:11:55Z,2025-10-06T15:19:58Z,2025-10-06T16:11:56Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32378,,,
jax-ml/jax,31613,[debug_info] Turn on assertions to detect places where the arg_names and result_paths may be wrong.,closed,2025-10-06T16:02:05Z,2025-09-07T14:58:04Z,2025-10-06T16:02:05Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/31613,,,
jax-ml/jax,32375,[Pallas:MGPU] Add a convenient entry point for testing collective matmul configurations,closed,2025-10-06T15:59:57Z,2025-10-06T14:46:14Z,2025-10-06T15:59:57Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32375,,,
jax-ml/jax,32376,Add portpicker as a dependency for test_multiprocess,closed,2025-10-06T15:54:28Z,2025-10-06T14:48:33Z,2025-10-06T15:54:28Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32376,,,
jax-ml/jax,32362,[pallas] Another attempt at migrating `pl.empty*` APIs to use `lax.empty`,closed,2025-10-06T15:22:43Z,2025-10-06T09:12:07Z,2025-10-06T15:22:43Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32362,,,
jax-ml/jax,32373,Rename XlaRuntimeError to JaxRuntimeError.,closed,2025-10-06T15:17:27Z,2025-10-06T14:13:07Z,2025-10-06T15:17:27Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32373,,,
jax-ml/jax,32372,[Mosaic GPU][NFC] Simplify and document profiler logic.,closed,2025-10-06T15:15:35Z,2025-10-06T14:09:34Z,2025-10-06T15:15:35Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32372,,,
jax-ml/jax,32365,[debug_info] Fixing stale debug info in shard_map for static args,closed,,2025-10-06T10:05:34Z,2025-10-06T15:13:25Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32365,,,
jax-ml/jax,32377,Mark RoundTripToTfTest as thread-unsafe.,closed,2025-10-06T15:10:29Z,2025-10-06T14:54:18Z,2025-10-06T15:10:29Z,copybara-service[bot],https://github.com/jax-ml/jax/pull/32377,,,
testerSunshine/12306,313,Update ignore,closed,,2019-09-06T03:25:13Z,2024-06-26T14:27:37Z,yidasanqian,https://github.com/testerSunshine/12306/pull/313,,,
testerSunshine/12306,843,测试，不需要管,closed,,2023-04-02T03:19:43Z,2023-04-02T03:22:55Z,mrxiad,https://github.com/testerSunshine/12306/pull/843,,,
testerSunshine/12306,833,Bump tensorflow from 1.14.0 to 2.7.2,closed,,2022-05-26T20:27:41Z,2022-11-21T21:36:51Z,dependabot[bot],https://github.com/testerSunshine/12306/pull/833,,,
testerSunshine/12306,673,fix:验证docker环境,closed,,2019-12-31T02:05:37Z,2022-09-28T06:44:00Z,IvanReen,https://github.com/testerSunshine/12306/pull/673,,,
testerSunshine/12306,600,增加 --build 参数,closed,,2019-12-24T09:35:12Z,2022-06-22T17:23:39Z,amorZhu,https://github.com/testerSunshine/12306/pull/600,,,
testerSunshine/12306,832,Bump tensorflow from 1.14.0 to 2.6.4,closed,,2022-05-24T17:00:45Z,2022-05-26T20:27:47Z,dependabot[bot],https://github.com/testerSunshine/12306/pull/832,,,
testerSunshine/12306,830,Bump tensorflow from 1.14.0 to 2.5.3,closed,,2022-02-10T00:13:56Z,2022-05-24T17:00:54Z,dependabot[bot],https://github.com/testerSunshine/12306/pull/830,,,
testerSunshine/12306,782,Bump tensorflow from 1.14.0 to 1.15.4,closed,,2020-09-25T23:40:25Z,2022-05-24T17:00:51Z,dependabot[bot],https://github.com/testerSunshine/12306/pull/782,,,
testerSunshine/12306,335,Update README.md,closed,,2019-09-10T02:56:54Z,2022-05-13T15:08:22Z,hiyangguo,https://github.com/testerSunshine/12306/pull/335,,,
testerSunshine/12306,818,Bump tensorflow from 1.14.0 to 2.5.1,closed,,2021-08-25T15:36:43Z,2022-02-10T00:14:02Z,dependabot[bot],https://github.com/testerSunshine/12306/pull/818,,,
testerSunshine/12306,810,Bump tensorflow from 1.14.0 to 2.5.0,closed,,2021-05-21T15:40:13Z,2021-08-25T15:36:48Z,dependabot[bot],https://github.com/testerSunshine/12306/pull/810,,,
